id_transacao,id_conta,data_e_hora,tipo_transacao,valor,canal,descricao
TRX000892,CT-00459,2026-04-07 00:00:00,saque,287.44,aplicativo,TRANSF ENTRE CONTAS
TRX000421,CT-00612,2026-04-06 06:11:00,compradébito,-1102.7,agência,SUPERMERCADO BOM PRECO
TRX001745,CT-00660,2025-12-13 00:00:00,saque,25823.97,agencia,TARIFA PACOTE SERVICOS
TRX001362,CT-00469,2026-03-04 00:00:00,saque,61.23,internetbanking,PAG*MERCADOLIVRE
TRX001908,CT-00108,2025-10-30 14:44:00,saque,235.66,atm,RENDIMENTO POUPANCA
TRX001272,CT-00476,2026-01-24 00:00:00,deposito,410.68,app,TARIFA PACOTE SERVICOS
TRX000530,CT-00798,2025-10-24 00:00:00,saque,284.97,app,AMAZON MKTPLACE
TRX001529,CT-00545,2026-05-19 00:00:00,pagto,93.75,app,POSTO SHELL BR
TRX000290,CT-00649,2026-07-23 14:36:00,pagamento,1043.26,aplicativo,SUPERMERCADO BOM PRECO
TRX000862,CT-00121,2026-06-08 03:40:00,pix,1161.95,,RENDIMENTO POUPANCA
TRX001076,CT-00633,2026-07-11 00:00:00,pix,-183.41,app,PADARIA DO ZE
TRX001259,CT-00440,2026-04-25 14:57:00,pagto,174.04,aplicativo,PIX QR CODE
TRX001531,CT-00878,2026-07-17 00:00:00,pix,1388.19,caixaeletrônico,PAG*MERCADOLIVRE
TRX001798,CT-00330,2026-06-26 21:43:00,compradébito,9535.11,aplicativo,PADARIA DO ZE
TRX000512,CT-00293,2026-03-08 15:39:00,doc,10915.23,internetbanking,
TRX000816,CT-00369,2026-05-25 18:31:00,pix,1516.73,aplicativo,PAG*MERCADOLIVRE
TRX002015,CT-00858,2025-09-10 18:46:00,ted,,,RENDIMENTO POUPANCA
TRX001159,CT-00020,2025-08-04 00:00:00,deposito,58.86,agencia,RENDIMENTO POUPANCA
TRX000161,CT-00710,2026-06-29 13:33:00,ted,13133.01,,UBER *TRIP
TRX000296,CT-00049,2025-08-28 00:51:00,ted,161.84,atm,FARMACIA SAO JOAO
TRX000813,CT-00833,2025-09-03 08:56:00,deposito,269.68,caixaeletrônico,PAG*MERCADOLIVRE
TRX000897,CT-00860,2026-12-03 12:33:00,deposito,42.48,caixaeletrônico,PADARIA DO ZE
TRX001399,CT-00547,2026-02-23 04:10:00,deposito,1697.21,aplicativo,
TRX001888,CT-00040,2026-05-30 23:23:00,debitocartao,,aplicativo,SUPERMERCADO BOM PRECO
TRX001275,CT-00522,2026-04-25 00:00:00,saque,43.5,agencia,AMAZON MKTPLACE
TRX000879,CT-00439,2025-10-31 22:47:00,depósito,20.63,app,RENDIMENTO POUPANCA
TRX000202,CT-00657,2026-04-21 00:00:00,débitocartão,-1774.23,caixaeletrônico,
TRX001620,CT-00396,2025-12-25 12:26:00,pix,810.94,,SUPERMERCADO BOM PRECO
TRX001466,CT-00795,2026-08-15 00:00:00,compradébito,-805.19,aplicativo,NETFLIX.COM
TRX002040,CT-00066,2026-04-19 00:00:00,pix,44290.15,app,AMAZON MKTPLACE
TRX001123,CT-00539,2026-02-15 00:00:00,depósito,12601.89,caixaeletronico,NETFLIX.COM
TRX001526,CT-00409,2025-09-26 00:00:00,depósito,7.21,atm,AMAZON MKTPLACE
TRX000880,CT-00288,2025-10-14 11:57:00,boleto,-74295.28,caixaeletrônico,POSTO SHELL BR
TRX001307,CT-00643,2026-04-17 11:35:00,saque,,internetbanking,IFOOD *IFOOD
TRX001792,CT-00922,2026-04-04 05:01:00,saque,-205.61,agência,UBER *TRIP
TRX001209,CT-00411,2026-08-08 19:37:00,debitocartao,-1849.69,app,UBER *TRIP
TRX000026,CT-00036,2025-11-04 08:48:00,pix,0.0,app,IFOOD *IFOOD
TRX001286,CT-00254,2025-11-23 00:00:00,compradébito,-304.15,aplicativo,FARMACIA SAO JOAO
TRX002026,CT-00898,2025-10-17 21:48:00,ted,219.3,atm,NETFLIX.COM
TRX000978,CT-00894,2026-08-03 02:16:00,depósito,892.29,agencia,FARMACIA SAO JOAO
TRX001179,CT-00745,2026-04-24 22:05:00,ted,,app,
TRX000575,CT-00828,2026-04-23 05:05:00,deposito,162.18,app,TRANSF ENTRE CONTAS
TRX000614,CT-00891,2026-01-02 00:00:00,doc,-689.16,caixaeletronico,FOLHA PAGAMENTO
TRX000843,CT-00450,2025-01-08 00:00:00,pix,37.81,caixaeletrônico,TRANSF ENTRE CONTAS
TRX001684,CT-00712,2025-11-27 00:00:00,débitocartão,1242.39,atm,FOLHA PAGAMENTO
TRX002041,CT-00730,2025-11-08 22:37:00,saque,30.75,internetbanking,PAG*MERCADOLIVRE
TRX000565,CT-00086,2026-05-24 00:00:00,saque,1259.76,caixaeletronico,PADARIA DO ZE
TRX001584,CT-00464,2026-07-17 08:03:00,pix,50.46,internetbanking,IFOOD *IFOOD
TRX001944,CT-00657,2026-06-20 00:00:00,pix,7266.0,caixaeletronico,PAG*MERCADOLIVRE
TRX001038,CT-00606,2026-01-02 02:03:00,deposito,13715.6,app,PADARIA DO ZE
TRX000007,CT-00626,2026-06-18 00:00:00,saque,-907.09,atm,AMAZON MKTPLACE
TRX001705,CT-00096,2025-10-11 00:00:00,debitocartao,1954.67,caixaeletrônico,FOLHA PAGAMENTO
TRX000378,CT-00742,2025-10-30 22:51:00,doc,-2056.08,ib,SUPERMERCADO BOM PRECO
TRX000909,CT-00581,2025-11-09 12:10:00,boleto,0.0,agência,PAG*MERCADOLIVRE
TRX000405,CT-00469,2025-02-12 00:00:00,boleto,270.7,agencia,IFOOD *IFOOD
TRX000727,CT-00085,2026-02-10 00:00:00,compradébito,12438.13,,FARMACIA SAO JOAO
TRX000283,CT-00059,2026-04-14 00:00:00,pagto,235.64,agência,NETFLIX.COM
TRX000771,CT-00152,2025-12-31 00:00:00,boleto,224.91,caixaeletrônico,TARIFA PACOTE SERVICOS
TRX001265,CT-00179,2025-10-17 00:00:00,pix,-63.11,caixaeletrônico,TRANSF ENTRE CONTAS
TRX001305,CT-00361,2026-05-06 15:04:00,pagamento,187.67,app,NETFLIX.COM
TRX000740,CT-00520,2025-12-23 14:47:00,debitocartao,143.36,app,TARIFA PACOTE SERVICOS
TRX000033,CT-00478,2026-02-01 00:00:00,saque,253.58,ib,PAG*MERCADOLIVRE
TRX000902,CT-00225,2026-11-07 21:48:00,ted,-134.99,internetbanking,PAG*MERCADOLIVRE
TRX000715,CT-00466,2025-09-03 00:00:00,doc,237.51,app,SUPERMERCADO BOM PRECO
TRX000192,CT-00016,2025-09-20 00:00:00,saque,187.5,caixaeletrônico,POSTO SHELL BR
TRX001417,CT-00836,2026-06-05 21:10:00,pix,-5201.71,caixaeletronico,PADARIA DO ZE
TRX001657,CT-00024,2026-01-27 00:00:00,boleto,-695.45,caixaeletrônico,PAG*MERCADOLIVRE
TRX001498,CT-00082,2025-09-18 03:30:00,deposito,,app,AMAZON MKTPLACE
TRX001242,CT-00595,2026-06-12 07:05:00,pix,276.95,app,PADARIA DO ZE
TRX001056,CT-00788,2025-11-04 00:00:00,ted,167.9,app,RENDIMENTO POUPANCA
TRX001733,CT-00296,2026-05-17 11:21:00,pagto,278.84,,POSTO SHELL BR
TRX001192,CT-00453,2025-12-26 17:24:00,boleto,-624.31,internetbanking,SUPERMERCADO BOM PRECO
TRX000652,CT-00316,2025-09-21 10:41:00,ted,,caixaeletronico,NETFLIX.COM
TRX000703,CT-00097,2026-05-10 00:00:00,depósito,3435.06,atm,UBER *TRIP
TRX000997,CT-00668,2026-04-23 23:40:00,boleto,23.34,agencia,NETFLIX.COM
TRX002043,CT-00505,2025-12-06 00:00:00,debitocartao,532.91,internetbanking,
TRX001612,CT-00541,2025-10-15 00:00:00,compradébito,9970.26,atm,UBER *TRIP
TRX000761,CT-00029,2025-12-14 00:00:00,depósito,848.31,ib,NETFLIX.COM
TRX000559,CT-00873,2026-02-16 10:37:00,saque,-209.66,agência,AMAZON MKTPLACE
TRX000650,CT-00398,2025-09-09 01:31:00,boleto,1671.01,aplicativo,
TRX000751,CT-00938,2025-12-16 08:26:00,deposito,5064.36,ib,TRANSF ENTRE CONTAS
TRX000590,CT-00012,2026-06-14 00:00:00,pagto,-122.41,caixaeletronico,
TRX000207,CT-00730,2026-07-05 00:00:00,debitocartao,-45564.0,app,PADARIA DO ZE
TRX001360,CT-00520,2026-04-03 16:24:00,ted,262.81,caixaeletronico,PADARIA DO ZE
TRX001341,CT-00760,2025-09-12 00:00:00,pagamento,91.95,internetbanking,UBER *TRIP
TRX001141,CT-00913,2025-12-21 00:00:00,débitocartão,9151.79,agencia,FARMACIA SAO JOAO
TRX001428,CT-00462,2025-11-27 23:01:00,pix,250.08,app,
TRX000017,CT-00803,2025-11-17 00:00:00,pix,944.43,app,AMAZON MKTPLACE
TRX001148,CT-00039,2026-04-28 00:00:00,boleto,85.41,ib,FOLHA PAGAMENTO
TRX001537,CT-00881,2025-09-13 00:00:00,saque,-718.77,internetbanking,PADARIA DO ZE
TRX001411,CT-00208,2026-07-01 11:43:00,deposito,975.72,caixaeletronico,TARIFA PACOTE SERVICOS
TRX000833,CT-00502,2025-09-19 00:00:00,ted,21.74,app,PADARIA DO ZE
TRX000494,CT-00699,2025-09-21 00:00:00,deposito,1664.12,app,TARIFA PACOTE SERVICOS
TRX000682,CT-00991,2026-09-06 00:00:00,débitocartão,29.46,atm,RENDIMENTO POUPANCA
TRX001244,CT-00321,2026-03-02 06:07:00,ted,78.53,app,UBER *TRIP
TRX000597,CT-00719,2025-09-15 09:04:00,pagto,60.16,app,FARMACIA SAO JOAO
TRX001413,CT-00317,2026-02-02 00:00:00,boleto,3340.44,,PIX QR CODE
TRX000891,CT-00774,2026-07-31 00:00:00,debitocartao,693.79,ib,FARMACIA SAO JOAO
TRX000306,CT-00672,2026-02-08 07:31:00,compradébito,33.42,app,PAG*MERCADOLIVRE
TRX001129,CT-00637,2026-06-24 11:48:00,boleto,-552.08,app,PAG*MERCADOLIVRE
TRX000310,CT-00628,2026-04-14 00:00:00,pix,128.77,caixaeletronico,TARIFA PACOTE SERVICOS
TRX000507,CT-00487,2026-04-24 00:00:00,debitocartao,193.93,caixaeletronico,POSTO SHELL BR
TRX000123,CT-00263,2025-09-27 00:00:00,boleto,-461.43,app,
TRX000586,CT-00133,2025-08-04 00:00:00,saque,187.63,app,
TRX000691,CT-00028,2025-06-09 00:00:00,pix,73055.86,internetbanking,PADARIA DO ZE
TRX001793,CT-00826,2025-08-31 15:00:00,saque,1335.66,,FOLHA PAGAMENTO
TRX001349,CT-00209,2025-10-20 00:00:00,boleto,219.94,agência,SUPERMERCADO BOM PRECO
TRX001368,CT-00722,2026-08-06 17:25:00,deposito,164.03,aplicativo,UBER *TRIP
TRX001221,CT-00289,2026-07-02 10:13:00,doc,59.29,caixaeletrônico,PIX QR CODE
TRX001168,CT-00952,2026-03-13 00:00:00,compradébito,-43.38,agência,FOLHA PAGAMENTO
TRX001616,CT-00107,2025-10-11 04:43:00,doc,269.18,agência,
TRX000883,CT-00416,2026-08-03 20:15:00,pix,7707.99,ib,FARMACIA SAO JOAO
TRX001389,CT-00899,2025-10-08 00:00:00,depósito,639.05,agencia,NETFLIX.COM
TRX000984,CT-00103,2026-02-18 00:00:00,pagamento,131.32,agencia,SUPERMERCADO BOM PRECO
TRX001564,CT-00798,2025-10-01 00:00:00,debitocartao,-1486.68,app,FARMACIA SAO JOAO
TRX000303,CT-00266,2025-08-15 06:03:00,pix,967.03,,NETFLIX.COM
TRX001689,CT-00864,2026-06-18 20:48:00,deposito,230.63,atm,IFOOD *IFOOD
TRX000162,CT-00908,2026-01-25 18:57:00,pix,881.47,caixaeletrônico,PIX QR CODE
TRX002086,CT-00099,2025-09-10 00:00:00,deposito,384.73,internetbanking,IFOOD *IFOOD
TRX001431,CT-00182,2026-05-19 09:59:00,ted,1403.99,ib,PIX QR CODE
TRX000930,CT-00604,2026-02-02 00:00:00,doc,128.25,agência,TRANSF ENTRE CONTAS
TRX001008,CT-00948,2025-08-08 00:00:00,pix,-1028.43,internetbanking,PADARIA DO ZE
TRX000533,CT-00870,2026-10-04 06:09:00,saque,-963.25,atm,POSTO SHELL BR
TRX000977,CT-00849,2025-12-30 00:00:00,pix,0.0,aplicativo,POSTO SHELL BR
TRX001951,CT-00701,2026-06-05 10:52:00,ted,243.84,agência,AMAZON MKTPLACE
TRX001747,CT-00434,2026-04-03 20:36:00,compradébito,49.88,caixaeletronico,TRANSF ENTRE CONTAS
TRX001388,CT-00456,2025-11-13 00:00:00,pix,1538.73,ib,FOLHA PAGAMENTO
TRX000158,CT-00321,2026-06-07 09:50:00,compradébito,208.58,agencia,TRANSF ENTRE CONTAS
TRX002004,CT-00879,2025-08-11 11:27:00,ted,1403.3,,UBER *TRIP
TRX001260,CT-00616,2025-11-16 19:41:00,debitocartao,10365.12,agencia,NETFLIX.COM
TRX000990,CT-00927,2025-07-08 03:22:00,boleto,-67434.32,agencia,PADARIA DO ZE
TRX001867,CT-00621,2025-01-08 05:09:00,ted,255.48,agencia,
TRX001031,CT-00444,2026-09-02 11:09:00,compradébito,585.14,app,RENDIMENTO POUPANCA
TRX001527,CT-00792,2025-10-22 07:27:00,deposito,12639.98,caixaeletronico,IFOOD *IFOOD
TRX002088,CT-00025,2026-03-10 15:58:00,pix,-1655.23,caixaeletrônico,TRANSF ENTRE CONTAS
TRX001770,CT-00287,2025-02-08 00:00:00,doc,5764.57,,FOLHA PAGAMENTO
TRX001146,CT-00952,2026-06-05 23:24:00,boleto,241.46,agência,FARMACIA SAO JOAO
TRX000091,CT-00910,2026-07-29 00:00:00,compradébito,8580.76,caixaeletronico,TARIFA PACOTE SERVICOS
TRX000241,CT-00321,2026-02-05 00:00:00,deposito,421.77,aplicativo,PIX QR CODE
TRX001520,CT-00364,2026-07-18 22:11:00,deposito,210.39,agencia,TARIFA PACOTE SERVICOS
TRX000272,CT-00223,2025-08-05 01:15:00,boleto,1775.39,internetbanking,
TRX001392,CT-00004,2026-03-22 00:23:00,deposito,18.71,ib,TRANSF ENTRE CONTAS
TRX001044,CT-00781,2026-11-01 10:44:00,boleto,71.39,agência,IFOOD *IFOOD
TRX001068,CT-00954,2026-06-13 07:43:00,doc,71932.95,aplicativo,FARMACIA SAO JOAO
TRX001829,CT-00504,2026-06-20 00:00:00,deposito,1402.29,caixaeletronico,NETFLIX.COM
TRX000943,CT-00912,2025-04-09 00:00:00,compradébito,1067.99,atm,RENDIMENTO POUPANCA
TRX001419,CT-00753,2025-06-08 16:05:00,deposito,14772.33,app,IFOOD *IFOOD
TRX000647,CT-00188,2025-10-29 00:00:00,pagamento,8472.3,caixaeletronico,FOLHA PAGAMENTO
TRX001603,CT-00464,2026-05-24 00:00:00,debitocartao,292.94,caixaeletronico,FOLHA PAGAMENTO
TRX000463,CT-00581,2025-11-25 00:00:00,ted,-136.19,agencia,FARMACIA SAO JOAO
TRX000518,CT-00877,2026-10-02 00:00:00,saque,276.07,agência,UBER *TRIP
TRX000995,CT-00536,2026-03-24 19:38:00,pix,-1124.15,atm,PIX QR CODE
TRX001757,CT-00532,2025-10-02 13:37:00,pix,,,PIX QR CODE
TRX001886,CT-00062,2026-06-19 00:00:00,pagto,562.57,app,FARMACIA SAO JOAO
TRX000589,CT-00307,2026-09-07 00:00:00,depósito,406.19,internetbanking,UBER *TRIP
TRX001737,CT-00796,2025-09-25 18:14:00,pix,11524.99,agência,
TRX000229,CT-00118,2025-12-18 02:12:00,saque,2322.56,aplicativo,UBER *TRIP
TRX000985,CT-00874,2025-08-14 06:42:00,deposito,8799.2,app,
TRX000204,CT-00956,2025-11-18 21:49:00,boleto,1176.92,atm,POSTO SHELL BR
TRX001850,CT-00862,2026-01-02 20:48:00,saque,0.0,atm,FOLHA PAGAMENTO
TRX001414,CT-00474,2026-07-14 00:00:00,débitocartão,124.68,app,AMAZON MKTPLACE
TRX000844,CT-00364,2026-03-03 17:07:00,ted,-33651.42,,UBER *TRIP
TRX000992,CT-00633,2026-05-29 12:13:00,boleto,0.0,internetbanking,FARMACIA SAO JOAO
TRX000334,CT-00570,2025-11-30 07:12:00,saque,60899.34,caixaeletronico,NETFLIX.COM
TRX001127,CT-00761,2025-12-15 00:23:00,boleto,12039.08,aplicativo,FOLHA PAGAMENTO
TRX001773,CT-00935,2026-02-08 14:20:00,boleto,1622.66,caixaeletrônico,UBER *TRIP
TRX001502,CT-00676,2025-07-09 22:26:00,compradébito,9861.39,aplicativo,POSTO SHELL BR
TRX000090,CT-00612,2025-12-28 12:42:00,boleto,153.37,atm,SUPERMERCADO BOM PRECO
TRX001205,CT-00324,2026-07-31 12:42:00,pix,-24.97,agencia,TRANSF ENTRE CONTAS
TRX000630,CT-00878,2026-01-04 00:00:00,deposito,267.49,agencia,SUPERMERCADO BOM PRECO
TRX001960,CT-00423,2025-06-11 17:17:00,pix,55.22,internetbanking,FARMACIA SAO JOAO
TRX000220,CT-00463,2026-01-18 11:45:00,doc,184.33,,
TRX000513,CT-00090,2026-03-03 00:00:00,pix,,internetbanking,FOLHA PAGAMENTO
TRX000270,CT-00081,2026-06-18 01:53:00,depósito,108.08,internetbanking,NETFLIX.COM
TRX000947,CT-00343,2026-07-20 00:00:00,debitocartao,554.82,,PIX QR CODE
TRX000388,CT-00641,2026-05-06 07:52:00,pix,605.22,app,RENDIMENTO POUPANCA
TRX000410,CT-00891,2025-09-09 16:14:00,depósito,218.25,agencia,AMAZON MKTPLACE
TRX001484,CT-00230,2026-08-04 00:00:00,debitocartao,7446.74,app,RENDIMENTO POUPANCA
TRX001144,CT-00830,2026-05-08 08:12:00,boleto,-1107.95,aplicativo,PAG*MERCADOLIVRE
TRX000053,CT-00305,2025-12-23 00:00:00,boleto,114.32,internetbanking,PIX QR CODE
TRX000717,CT-00742,2025-12-09 12:17:00,pagamento,2193.27,agencia,PAG*MERCADOLIVRE
TRX001373,CT-00536,2025-11-01 00:00:00,débitocartão,11.33,app,NETFLIX.COM
TRX001658,CT-00827,2026-08-14 00:00:00,boleto,13751.44,,FARMACIA SAO JOAO
TRX000971,CT-00349,2026-07-06 00:00:00,pagto,163.45,agência,
TRX001592,CT-00775,2026-01-05 04:11:00,boleto,180.31,app,RENDIMENTO POUPANCA
TRX000555,CT-00667,2026-04-28 00:00:00,ted,-121.69,caixaeletronico,IFOOD *IFOOD
TRX001868,CT-00362,2025-12-08 23:21:00,saque,-31.06,internetbanking,
TRX000932,CT-00134,2025-11-28 13:22:00,pix,132.52,ib,FARMACIA SAO JOAO
TRX000247,CT-00312,2026-04-28 00:00:00,pix,-80.44,,FOLHA PAGAMENTO
TRX001427,CT-00170,2026-07-01 00:00:00,debitocartao,-314.98,internetbanking,POSTO SHELL BR
TRX000186,CT-00826,2026-01-25 16:59:00,deposito,54659.74,,SUPERMERCADO BOM PRECO
TRX000242,CT-00463,2026-07-27 23:47:00,deposito,9113.1,internetbanking,FARMACIA SAO JOAO
TRX000868,CT-00162,2025-11-04 00:00:00,doc,11473.13,caixaeletrônico,TARIFA PACOTE SERVICOS
TRX001860,CT-00979,2025-08-27 00:00:00,ted,99.12,caixaeletronico,POSTO SHELL BR
TRX000354,CT-00387,2025-10-12 00:00:00,pix,643.47,atm,NETFLIX.COM
TRX000493,CT-00818,2025-11-19 02:13:00,boleto,0.0,internetbanking,NETFLIX.COM
TRX001647,CT-00183,2026-10-08 20:34:00,pix,252.9,app,AMAZON MKTPLACE
TRX000113,CT-00468,2026-02-27 00:00:00,débitocartão,-129.19,app,POSTO SHELL BR
TRX000777,CT-00007,2025-12-09 00:00:00,deposito,10584.24,app,TARIFA PACOTE SERVICOS
TRX001225,CT-00443,2025-08-15 00:00:00,boleto,-154.56,caixaeletronico,FARMACIA SAO JOAO
TRX001547,CT-00676,2025-07-08 01:09:00,débitocartão,13079.6,,PAG*MERCADOLIVRE
TRX001196,CT-00714,2026-06-03 00:00:00,débitocartão,910.21,aplicativo,PIX QR CODE
TRX000316,CT-00875,2026-06-16 00:00:00,saque,31212.16,ib,PAG*MERCADOLIVRE
TRX001749,CT-00089,2026-01-19 20:10:00,ted,-870.01,internetbanking,RENDIMENTO POUPANCA
TRX000417,CT-00183,2026-07-22 19:39:00,boleto,-43.07,ib,IFOOD *IFOOD
TRX001651,CT-00429,2025-09-30 00:00:00,pix,1487.92,agência,AMAZON MKTPLACE
TRX001716,CT-00967,2025-10-17 00:00:00,boleto,1581.2,,UBER *TRIP
TRX001340,CT-00413,2025-10-08 22:14:00,debitocartao,36750.73,agencia,TARIFA PACOTE SERVICOS
TRX002093,CT-00543,2026-07-17 10:37:00,deposito,109.2,atm,PIX QR CODE
TRX001739,CT-00532,2026-03-31 00:00:00,saque,95.62,agência,AMAZON MKTPLACE
TRX000859,CT-00330,2026-06-21 00:00:00,ted,291.46,agência,UBER *TRIP
TRX000759,CT-00542,2025-11-23 13:52:00,compradébito,94.09,,
TRX000983,CT-00119,2025-08-19 00:00:00,pix,20.7,,FARMACIA SAO JOAO
TRX001212,CT-00291,2026-04-26 00:00:00,saque,257.95,atm,PIX QR CODE
TRX001993,CT-00717,2026-02-18 13:27:00,pix,1538.75,aplicativo,RENDIMENTO POUPANCA
TRX000616,CT-00880,2025-07-12 00:00:00,depósito,20233.65,aplicativo,FARMACIA SAO JOAO
TRX000504,CT-00083,2025-12-07 00:00:00,boleto,134.07,agencia,UBER *TRIP
TRX001912,CT-00910,2026-07-22 00:00:00,saque,1636.42,agencia,TARIFA PACOTE SERVICOS
TRX001984,CT-00641,2025-11-09 00:00:00,boleto,-283.75,aplicativo,POSTO SHELL BR
TRX000700,CT-00848,2026-05-12 00:00:00,deposito,98.22,ib,PIX QR CODE
TRX001306,CT-00538,2026-07-27 00:00:00,pagto,1471.86,atm,SUPERMERCADO BOM PRECO
TRX000256,CT-00196,2025-08-08 01:34:00,deposito,930.19,app,AMAZON MKTPLACE
TRX000503,CT-00249,2025-11-26 00:00:00,debitocartao,,internetbanking,POSTO SHELL BR
TRX000651,CT-00744,2025-08-27 20:58:00,deposito,283.59,aplicativo,FARMACIA SAO JOAO
TRX000573,CT-00656,2026-03-15 21:49:00,pix,603.78,app,FARMACIA SAO JOAO
TRX000719,CT-00344,2026-07-14 14:19:00,pix,71271.65,caixaeletrônico,UBER *TRIP
TRX000817,CT-00332,2025-03-08 00:00:00,pix,5320.51,app,TARIFA PACOTE SERVICOS
TRX000400,CT-00132,2025-09-29 13:06:00,pix,1521.21,agencia,AMAZON MKTPLACE
TRX001816,CT-00462,2026-03-23 14:54:00,compradébito,14173.39,agencia,
TRX000015,CT-00280,2026-06-18 08:36:00,saque,-328.01,app,AMAZON MKTPLACE
TRX001211,CT-00176,2025-06-08 08:57:00,saque,2281.63,agencia,FARMACIA SAO JOAO
TRX001215,CT-00795,2025-12-23 09:47:00,doc,-173.82,agencia,UBER *TRIP
TRX001811,CT-00720,2025-08-18 11:56:00,depósito,,caixaeletronico,FOLHA PAGAMENTO
TRX000739,CT-00172,2026-03-19 23:02:00,pagto,-72.79,agência,PIX QR CODE
TRX000738,CT-01035,2025-05-12 00:00:00,boleto,30.56,caixaeletronico,
TRX000602,CT-00767,2025-10-29 00:00:00,boleto,-347.76,caixaeletronico,PADARIA DO ZE
TRX000839,CT-00864,2025-09-13 13:22:00,saque,153.15,aplicativo,TARIFA PACOTE SERVICOS
TRX000603,CT-00379,2025-12-14 07:21:00,boleto,8604.82,,SUPERMERCADO BOM PRECO
TRX001125,CT-00624,2026-02-14 00:00:00,ted,9255.16,caixaeletrônico,AMAZON MKTPLACE
TRX000585,CT-00206,2025-04-08 00:00:00,debitocartao,1060.51,ib,AMAZON MKTPLACE
TRX001830,CT-00811,2026-07-29 00:00:00,doc,-5774.79,internetbanking,FOLHA PAGAMENTO
TRX000032,CT-00605,2026-08-05 00:00:00,pagto,1257.81,internetbanking,PIX QR CODE
TRX001859,CT-00794,2026-07-17 04:44:00,debitocartao,-177.6,aplicativo,NETFLIX.COM
TRX000787,CT-00424,2026-07-03 00:00:00,pix,-50.07,agencia,PAG*MERCADOLIVRE
TRX000758,CT-00061,2026-10-04 01:15:00,pix,17084.85,atm,UBER *TRIP
TRX000258,CT-00480,2026-09-07 00:00:00,boleto,156.21,agencia,UBER *TRIP
TRX000460,CT-00979,2025-11-20 00:00:00,pix,49.02,caixaeletronico,
TRX001442,CT-00469,2026-03-01 21:15:00,compradébito,-546.02,internetbanking,PAG*MERCADOLIVRE
TRX000335,CT-00269,2026-01-04 13:13:00,pagto,-175.58,agência,
TRX001356,CT-00822,2026-07-29 19:14:00,boleto,288.54,aplicativo,FOLHA PAGAMENTO
TRX002006,CT-00560,2026-07-03 00:00:00,deposito,168.53,caixaeletronico,TRANSF ENTRE CONTAS
TRX000194,CT-00319,2025-09-08 00:00:00,pix,1757.91,agencia,SUPERMERCADO BOM PRECO
TRX000686,CT-00272,2026-09-04 15:10:00,saque,1361.19,agência,AMAZON MKTPLACE
TRX001178,CT-00353,2026-06-06 00:00:00,pix,0.0,ib,FOLHA PAGAMENTO
TRX001175,CT-00640,2025-11-08 15:14:00,pagamento,-143.11,internetbanking,FOLHA PAGAMENTO
TRX001112,CT-00699,2026-04-21 00:00:00,compradébito,1842.07,ib,FARMACIA SAO JOAO
TRX001437,CT-00385,2026-01-31 00:00:00,pix,3894.86,atm,RENDIMENTO POUPANCA
TRX000307,CT-00881,2026-01-04 00:00:00,boleto,1146.87,internetbanking,FOLHA PAGAMENTO
TRX000635,CT-00399,2026-04-27 00:00:00,ted,-6220.58,app,
TRX001402,CT-00681,2026-07-25 01:19:00,boleto,194.29,,TARIFA PACOTE SERVICOS
TRX000103,CT-00211,2025-04-10 22:44:00,pagamento,-1838.91,caixaeletrônico,PADARIA DO ZE
TRX001339,CT-00112,2025-11-10 21:40:00,debitocartao,1676.15,internetbanking,IFOOD *IFOOD
TRX000386,CT-00644,2026-01-06 15:05:00,pagto,14712.0,atm,TARIFA PACOTE SERVICOS
TRX001510,CT-00611,2025-08-28 08:38:00,ted,,caixaeletronico,FOLHA PAGAMENTO
TRX000138,CT-00083,2025-12-20 13:20:00,deposito,188.58,caixaeletronico,FOLHA PAGAMENTO
TRX001776,CT-00234,2026-06-01 00:00:00,saque,1016.15,caixaeletrônico,FOLHA PAGAMENTO
TRX000285,CT-00146,2025-10-12 13:54:00,saque,-70952.25,,AMAZON MKTPLACE
TRX001820,CT-00942,2025-10-16 00:00:00,debitocartao,-1919.94,aplicativo,RENDIMENTO POUPANCA
TRX001826,CT-00545,2026-03-20 00:00:00,saque,600.69,caixaeletronico,POSTO SHELL BR
TRX001236,CT-00350,2025-08-26 00:00:00,pagto,-31784.71,agencia,AMAZON MKTPLACE
TRX001246,CT-00379,2025-12-29 19:52:00,pix,172.6,caixaeletrônico,FARMACIA SAO JOAO
TRX001418,CT-00181,2025-10-28 00:00:00,deposito,1707.03,app,IFOOD *IFOOD
TRX000003,CT-00164,2025-12-31 11:58:00,pix,9773.07,aplicativo,PADARIA DO ZE
TRX000485,CT-00899,2026-07-14 05:11:00,debitocartao,39.49,agencia,PAG*MERCADOLIVRE
TRX000255,CT-00061,2026-04-27 01:06:00,saque,1714.48,agência,NETFLIX.COM
TRX000750,CT-00594,2026-01-16 00:00:00,pagamento,1199.38,caixaeletronico,AMAZON MKTPLACE
TRX000450,CT-00507,2025-09-14 00:00:00,boleto,-39.71,app,PIX QR CODE
TRX001170,CT-00769,2025-08-18 05:58:00,compradébito,173.37,internetbanking,UBER *TRIP
TRX001971,CT-00150,2026-12-04 11:38:00,pagamento,1691.01,internetbanking,IFOOD *IFOOD
TRX000789,CT-00396,2025-09-14 20:56:00,pix,238.44,app,RENDIMENTO POUPANCA
TRX000670,CT-00108,2026-05-11 00:00:00,ted,15.51,atm,UBER *TRIP
